path	disposition	target_path	batch	notes
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250714_资产负债表分析：四大维度与关键指标/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250714_资产负债表分析：四大维度与关键指标/images/img001.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250714_资产负债表分析：四大维度与关键指标/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250722_第一性原理在财务管理中的五个应用场景/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250722_第一性原理在财务管理中的五个应用场景/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250722_第一性原理在财务管理中的五个应用场景/images/img001.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250722_第一性原理在财务管理中的五个应用场景/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250722_第一性原理在财务管理中的五个应用场景/images/img003.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250722_第一性原理在财务管理中的五个应用场景/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250801_财务分析，必须基于业务逻辑/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250801_财务分析，必须基于业务逻辑/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250801_财务分析，必须基于业务逻辑/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250819_市盈率，你真的会用吗？/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250819_市盈率，你真的会用吗？/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250819_市盈率，你真的会用吗？/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250904_真正有效的财务分析，必须穿透到业务（附PPT模板）/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250904_真正有效的财务分析，必须穿透到业务（附PPT模板）/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250904_真正有效的财务分析，必须穿透到业务（附PPT模板）/images/img001.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250904_真正有效的财务分析，必须穿透到业务（附PPT模板）/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250904_真正有效的财务分析，必须穿透到业务（附PPT模板）/images/img003.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250904_真正有效的财务分析，必须穿透到业务（附PPT模板）/images/img004.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250904_真正有效的财务分析，必须穿透到业务（附PPT模板）/images/img005.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250904_真正有效的财务分析，必须穿透到业务（附PPT模板）/images/img006.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250904_真正有效的财务分析，必须穿透到业务（附PPT模板）/images/img007.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250904_真正有效的财务分析，必须穿透到业务（附PPT模板）/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250908_财务BP的三张底牌：能影响业务，才能走向管理岗/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250908_财务BP的三张底牌：能影响业务，才能走向管理岗/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250908_财务BP的三张底牌：能影响业务，才能走向管理岗/images/img001.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250908_财务BP的三张底牌：能影响业务，才能走向管理岗/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250908_财务BP的三张底牌：能影响业务，才能走向管理岗/images/img003.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250908_财务BP的三张底牌：能影响业务，才能走向管理岗/images/img004.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250908_财务BP的三张底牌：能影响业务，才能走向管理岗/images/img005.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250908_财务BP的三张底牌：能影响业务，才能走向管理岗/images/img006.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250908_财务BP的三张底牌：能影响业务，才能走向管理岗/images/img007.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250908_财务BP的三张底牌：能影响业务，才能走向管理岗/images/img008.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250908_财务BP的三张底牌：能影响业务，才能走向管理岗/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img001.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img003.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img004.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img005.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img006.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img007.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img008.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img009.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img010.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img011.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img012.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img013.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/images/img014.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20250910_财务分析，不能脱离业务逻辑！/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251003_2025年三季度财务分析报告模板（word版）/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251003_2025年三季度财务分析报告模板（word版）/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251003_2025年三季度财务分析报告模板（word版）/images/img001.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251003_2025年三季度财务分析报告模板（word版）/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251011_2025年三季度财务分析报告_PPT_模板/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251011_2025年三季度财务分析报告_PPT_模板/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251011_2025年三季度财务分析报告_PPT_模板/images/img001.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251011_2025年三季度财务分析报告_PPT_模板/images/img002.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251011_2025年三季度财务分析报告_PPT_模板/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img001.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img002.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img003.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img004.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img005.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img006.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img007.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img008.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img009.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img010.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img011.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img012.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/images/img013.webp	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251103_智能财务分析报告：一键生成精美看板/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/images/img001.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/images/img002.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/images/img003.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/images/img004.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/images/img005.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/images/img006.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/images/img007.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/images/img008.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/images/img009.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/images/img010.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251104_2025年10月财务分析PPT框架/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img001.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img002.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img003.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img004.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img005.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img006.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img007.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img008.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img009.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img010.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img011.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img012.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/images/img013.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251105_财务分析，必须要掌握的五大模型/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img001.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img002.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img003.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img004.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img005.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img006.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img007.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img008.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img009.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img010.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img011.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img012.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img013.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img014.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img015.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img016.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img017.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img018.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img019.png	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/images/img020.webp	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251108_盈亏平衡点的6大应用场景（附Excel模板）/meta.json	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251212_数据熊_财务分析模型：一键导入、自动计算、自动画图/article.md	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251212_数据熊_财务分析模型：一键导入、自动计算、自动画图/images/cover.jpg	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251212_数据熊_财务分析模型：一键导入、自动计算、自动画图/images/img001.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251212_数据熊_财务分析模型：一键导入、自动计算、自动画图/images/img002.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251212_数据熊_财务分析模型：一键导入、自动计算、自动画图/images/img003.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251212_数据熊_财务分析模型：一键导入、自动计算、自动画图/images/img004.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251212_数据熊_财务分析模型：一键导入、自动计算、自动画图/images/img005.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
docs/knowledge-base/08_wechat_sources/shujuxiong/01_财务分析/20251212_数据熊_财务分析模型：一键导入、自动计算、自动画图/images/img006.gif	keep		M2	已移交微信材料；建议 M2 追加 immutable delta 并入来源登记
